"COUNTY_NUM","CASETYPE","CASEYR","CASENUM","COUNTYNAME","CASE_ID"
"01","CI",11,25364,"Douglas","CI 01 11-25364"
"01","CI",11,25365,"Douglas","CI 01 11-25365"
"01","CI",11,25366,"Douglas","CI 01 11-25366"
"01","CI",11,25367,"Douglas","CI 01 11-25367"
"01","CI",11,25368,"Douglas","CI 01 11-25368"
"01","CI",11,25369,"Douglas","CI 01 11-25369"
"01","CI",11,25370,"Douglas","CI 01 11-25370"
"01","CI",11,25371,"Douglas","CI 01 11-25371"
"01","CI",11,25379,"Douglas","CI 01 11-25379"
"01","CI",11,25381,"Douglas","CI 01 11-25381"
"01","CI",11,25385,"Douglas","CI 01 11-25385"
"01","CI",11,25386,"Douglas","CI 01 11-25386"
"01","CI",11,25392,"Douglas","CI 01 11-25392"
"01","CI",11,25407,"Douglas","CI 01 11-25407"
"01","CI",11,25408,"Douglas","CI 01 11-25408"
"01","CI",11,25409,"Douglas","CI 01 11-25409"
"01","CI",11,25410,"Douglas","CI 01 11-25410"
"01","CI",11,25411,"Douglas","CI 01 11-25411"
"01","CI",11,25412,"Douglas","CI 01 11-25412"
"01","CI",11,25413,"Douglas","CI 01 11-25413"
"01","CI",11,25416,"Douglas","CI 01 11-25416"
"01","CI",11,25417,"Douglas","CI 01 11-25417"
"01","CI",11,25418,"Douglas","CI 01 11-25418"
"01","CI",11,25434,"Douglas","CI 01 11-25434"
"01","CI",11,25436,"Douglas","CI 01 11-25436"
"01","CI",11,25443,"Douglas","CI 01 11-25443"
"01","CI",11,25464,"Douglas","CI 01 11-25464"
"01","CI",11,25470,"Douglas","CI 01 11-25470"
"01","CI",11,25476,"Douglas","CI 01 11-25476"
"01","CI",11,25566,"Douglas","CI 01 11-25566"
"01","CI",11,25567,"Douglas","CI 01 11-25567"
"01","CI",11,25568,"Douglas","CI 01 11-25568"
"01","CI",11,25569,"Douglas","CI 01 11-25569"
"01","CI",11,25570,"Douglas","CI 01 11-25570"
"01","CI",11,25571,"Douglas","CI 01 11-25571"
"01","CI",11,25572,"Douglas","CI 01 11-25572"
"01","CI",11,25582,"Douglas","CI 01 11-25582"
"01","CI",11,25586,"Douglas","CI 01 11-25586"
"01","CI",11,25592,"Douglas","CI 01 11-25592"
"01","CI",11,25593,"Douglas","CI 01 11-25593"
"01","CI",11,25594,"Douglas","CI 01 11-25594"
"01","CI",11,25595,"Douglas","CI 01 11-25595"
"01","CI",11,25597,"Douglas","CI 01 11-25597"
"01","CI",11,25598,"Douglas","CI 01 11-25598"
"01","CI",11,25602,"Douglas","CI 01 11-25602"
"01","CI",11,25605,"Douglas","CI 01 11-25605"
"01","CI",11,25630,"Douglas","CI 01 11-25630"
"01","CI",11,25631,"Douglas","CI 01 11-25631"
"01","CI",11,25661,"Douglas","CI 01 11-25661"
"01","CI",11,25665,"Douglas","CI 01 11-25665"
"01","CI",11,25666,"Douglas","CI 01 11-25666"
"01","CI",11,25667,"Douglas","CI 01 11-25667"
"01","CI",11,25798,"Douglas","CI 01 11-25798"
"01","CI",11,25799,"Douglas","CI 01 11-25799"
"01","CI",11,25801,"Douglas","CI 01 11-25801"
"01","CI",11,25802,"Douglas","CI 01 11-25802"
"01","CI",11,25803,"Douglas","CI 01 11-25803"
"01","CI",11,25804,"Douglas","CI 01 11-25804"
"01","CI",11,25805,"Douglas","CI 01 11-25805"
"01","CI",11,25806,"Douglas","CI 01 11-25806"
"01","CI",11,25821,"Douglas","CI 01 11-25821"
"01","CI",11,25823,"Douglas","CI 01 11-25823"
"01","CI",11,25824,"Douglas","CI 01 11-25824"
"01","CI",11,25826,"Douglas","CI 01 11-25826"
"01","CI",11,25829,"Douglas","CI 01 11-25829"
"01","CI",11,25830,"Douglas","CI 01 11-25830"
"01","CI",11,25831,"Douglas","CI 01 11-25831"
"01","CI",11,25881,"Douglas","CI 01 11-25881"
"01","CI",11,25882,"Douglas","CI 01 11-25882"
"01","CI",11,25883,"Douglas","CI 01 11-25883"
"01","CI",11,25884,"Douglas","CI 01 11-25884"
"01","CI",11,25885,"Douglas","CI 01 11-25885"
"01","CI",11,25886,"Douglas","CI 01 11-25886"
"01","CI",11,25887,"Douglas","CI 01 11-25887"
"01","CI",11,25888,"Douglas","CI 01 11-25888"
"01","CI",11,25889,"Douglas","CI 01 11-25889"
"01","CI",11,25890,"Douglas","CI 01 11-25890"
"01","CI",11,25891,"Douglas","CI 01 11-25891"
"01","CI",11,25892,"Douglas","CI 01 11-25892"
"01","CI",11,25977,"Douglas","CI 01 11-25977"
"01","CI",11,25981,"Douglas","CI 01 11-25981"
"01","CI",11,25983,"Douglas","CI 01 11-25983"
"01","CI",11,25984,"Douglas","CI 01 11-25984"
"01","CI",11,25985,"Douglas","CI 01 11-25985"
"01","CI",11,25986,"Douglas","CI 01 11-25986"
"01","CI",11,25997,"Douglas","CI 01 11-25997"
"01","CI",11,26003,"Douglas","CI 01 11-26003"
"01","CI",11,26004,"Douglas","CI 01 11-26004"
"01","CI",11,26005,"Douglas","CI 01 11-26005"
"01","CI",11,26006,"Douglas","CI 01 11-26006"
"01","CI",11,26007,"Douglas","CI 01 11-26007"
"01","CI",11,26008,"Douglas","CI 01 11-26008"
"01","CI",11,26009,"Douglas","CI 01 11-26009"
"01","CI",11,26010,"Douglas","CI 01 11-26010"
"01","CI",11,26011,"Douglas","CI 01 11-26011"
"01","CI",11,26012,"Douglas","CI 01 11-26012"
"01","CI",11,26013,"Douglas","CI 01 11-26013"
"01","CI",11,26015,"Douglas","CI 01 11-26015"
"01","CI",11,26026,"Douglas","CI 01 11-26026"
"01","CI",11,26028,"Douglas","CI 01 11-26028"
"01","CI",11,26029,"Douglas","CI 01 11-26029"
"01","CI",11,26030,"Douglas","CI 01 11-26030"
"01","CI",11,26031,"Douglas","CI 01 11-26031"
"01","CI",11,26032,"Douglas","CI 01 11-26032"
"01","CI",11,26033,"Douglas","CI 01 11-26033"
"01","CI",11,26034,"Douglas","CI 01 11-26034"
"01","CI",11,26038,"Douglas","CI 01 11-26038"
"01","CI",11,26039,"Douglas","CI 01 11-26039"
"01","CI",11,26040,"Douglas","CI 01 11-26040"
"01","CI",11,26041,"Douglas","CI 01 11-26041"
"01","CI",11,26042,"Douglas","CI 01 11-26042"
"01","CI",11,26044,"Douglas","CI 01 11-26044"
"01","CI",11,26045,"Douglas","CI 01 11-26045"
"01","CI",11,26046,"Douglas","CI 01 11-26046"
"01","CI",11,26047,"Douglas","CI 01 11-26047"
"01","CI",11,26048,"Douglas","CI 01 11-26048"
"01","CI",11,26049,"Douglas","CI 01 11-26049"
"01","CI",11,26050,"Douglas","CI 01 11-26050"
"01","CI",11,26051,"Douglas","CI 01 11-26051"
"01","CI",11,26052,"Douglas","CI 01 11-26052"
"01","CI",11,26053,"Douglas","CI 01 11-26053"
"01","CI",11,26054,"Douglas","CI 01 11-26054"
"01","CI",11,26055,"Douglas","CI 01 11-26055"
"01","CI",11,26085,"Douglas","CI 01 11-26085"
"01","CI",11,26089,"Douglas","CI 01 11-26089"
"01","CI",11,26091,"Douglas","CI 01 11-26091"
"01","CI",11,26095,"Douglas","CI 01 11-26095"
"01","CI",11,26099,"Douglas","CI 01 11-26099"
"01","CI",11,26103,"Douglas","CI 01 11-26103"
"01","CI",11,26107,"Douglas","CI 01 11-26107"
"01","CI",11,26111,"Douglas","CI 01 11-26111"
"01","CI",11,26117,"Douglas","CI 01 11-26117"
"01","CI",11,26126,"Douglas","CI 01 11-26126"
"01","CI",11,26129,"Douglas","CI 01 11-26129"
"01","CI",11,26130,"Douglas","CI 01 11-26130"
"01","CI",11,26131,"Douglas","CI 01 11-26131"
"01","CI",11,26132,"Douglas","CI 01 11-26132"
"01","CI",11,26133,"Douglas","CI 01 11-26133"
"01","CI",11,26135,"Douglas","CI 01 11-26135"
"01","CI",11,26136,"Douglas","CI 01 11-26136"
"01","CI",11,26137,"Douglas","CI 01 11-26137"
"01","CI",11,26138,"Douglas","CI 01 11-26138"
"01","CI",11,26139,"Douglas","CI 01 11-26139"
"01","CI",11,26141,"Douglas","CI 01 11-26141"
"01","CI",11,26151,"Douglas","CI 01 11-26151"
"01","CI",11,26153,"Douglas","CI 01 11-26153"
"01","CI",11,26209,"Douglas","CI 01 11-26209"
"01","CI",11,26211,"Douglas","CI 01 11-26211"
"01","CI",11,26217,"Douglas","CI 01 11-26217"
"01","CI",11,26220,"Douglas","CI 01 11-26220"
"01","CI",11,26221,"Douglas","CI 01 11-26221"
"01","CI",11,26241,"Douglas","CI 01 11-26241"
"01","CI",11,26265,"Douglas","CI 01 11-26265"
"01","CI",11,26302,"Douglas","CI 01 11-26302"
"01","CI",11,26303,"Douglas","CI 01 11-26303"
"01","CI",11,26305,"Douglas","CI 01 11-26305"
"01","CI",11,26307,"Douglas","CI 01 11-26307"
"01","CI",11,26310,"Douglas","CI 01 11-26310"
"01","CI",11,26314,"Douglas","CI 01 11-26314"
"01","CI",11,26315,"Douglas","CI 01 11-26315"
"01","CI",11,26317,"Douglas","CI 01 11-26317"
"01","CI",11,26319,"Douglas","CI 01 11-26319"
"01","CI",11,26321,"Douglas","CI 01 11-26321"
"01","CI",11,26323,"Douglas","CI 01 11-26323"
"01","CI",11,26326,"Douglas","CI 01 11-26326"
"01","CI",11,26328,"Douglas","CI 01 11-26328"
"01","CI",11,26329,"Douglas","CI 01 11-26329"
"01","CI",11,26332,"Douglas","CI 01 11-26332"
"01","CI",11,26349,"Douglas","CI 01 11-26349"
"01","CI",11,26353,"Douglas","CI 01 11-26353"
"01","CI",11,26356,"Douglas","CI 01 11-26356"
"01","CI",11,26359,"Douglas","CI 01 11-26359"
"01","CI",11,26362,"Douglas","CI 01 11-26362"
"01","CI",11,26363,"Douglas","CI 01 11-26363"
"01","CI",11,26377,"Douglas","CI 01 11-26377"
"01","CI",11,26378,"Douglas","CI 01 11-26378"
"01","CI",11,26379,"Douglas","CI 01 11-26379"
"01","CI",11,26380,"Douglas","CI 01 11-26380"
"01","CI",11,26381,"Douglas","CI 01 11-26381"
"01","CI",11,26382,"Douglas","CI 01 11-26382"
"01","CI",11,26383,"Douglas","CI 01 11-26383"
"01","CI",11,26384,"Douglas","CI 01 11-26384"
"01","CI",11,26385,"Douglas","CI 01 11-26385"
"01","CI",11,26386,"Douglas","CI 01 11-26386"
"01","CI",11,26387,"Douglas","CI 01 11-26387"
"01","CI",11,26390,"Douglas","CI 01 11-26390"
"01","CI",11,26391,"Douglas","CI 01 11-26391"
"01","CI",11,26392,"Douglas","CI 01 11-26392"
"01","CI",11,26393,"Douglas","CI 01 11-26393"
"01","CI",11,26410,"Douglas","CI 01 11-26410"
"01","CI",11,26423,"Douglas","CI 01 11-26423"
"01","CI",11,26436,"Douglas","CI 01 11-26436"
"01","CI",11,26442,"Douglas","CI 01 11-26442"
"01","CI",11,26443,"Douglas","CI 01 11-26443"
"01","CI",11,26446,"Douglas","CI 01 11-26446"
"01","CI",11,26593,"Douglas","CI 01 11-26593"
"01","CI",11,26594,"Douglas","CI 01 11-26594"
"01","CI",11,26595,"Douglas","CI 01 11-26595"
"01","CI",11,26596,"Douglas","CI 01 11-26596"
"01","CI",11,26597,"Douglas","CI 01 11-26597"
"01","CI",11,26598,"Douglas","CI 01 11-26598"
"01","CI",11,26599,"Douglas","CI 01 11-26599"
"01","CI",11,26600,"Douglas","CI 01 11-26600"
"01","CI",11,26601,"Douglas","CI 01 11-26601"
"01","CI",11,26602,"Douglas","CI 01 11-26602"
"01","CI",11,26603,"Douglas","CI 01 11-26603"
"01","CI",11,26604,"Douglas","CI 01 11-26604"
"01","CI",11,26605,"Douglas","CI 01 11-26605"
"01","CI",11,26606,"Douglas","CI 01 11-26606"
"01","CI",11,26607,"Douglas","CI 01 11-26607"
"01","CI",11,26608,"Douglas","CI 01 11-26608"
"01","CI",11,26609,"Douglas","CI 01 11-26609"
"01","CI",11,26610,"Douglas","CI 01 11-26610"
"01","CI",11,26611,"Douglas","CI 01 11-26611"
"01","CI",11,26612,"Douglas","CI 01 11-26612"
"01","CI",11,26613,"Douglas","CI 01 11-26613"
"01","CI",11,26614,"Douglas","CI 01 11-26614"
"01","CI",11,26615,"Douglas","CI 01 11-26615"
"01","CI",11,26616,"Douglas","CI 01 11-26616"
"01","CI",11,26617,"Douglas","CI 01 11-26617"
"01","CI",11,26618,"Douglas","CI 01 11-26618"
"01","CI",11,26619,"Douglas","CI 01 11-26619"
"01","CI",11,26631,"Douglas","CI 01 11-26631"
"01","CI",11,26632,"Douglas","CI 01 11-26632"
"01","CI",11,26633,"Douglas","CI 01 11-26633"
"01","CI",11,26659,"Douglas","CI 01 11-26659"
"01","CI",11,26660,"Douglas","CI 01 11-26660"
"01","CI",11,26662,"Douglas","CI 01 11-26662"
"01","CI",11,26663,"Douglas","CI 01 11-26663"
"01","CI",11,26667,"Douglas","CI 01 11-26667"
"01","CI",11,26668,"Douglas","CI 01 11-26668"
"01","CI",11,26669,"Douglas","CI 01 11-26669"
"01","CI",11,26670,"Douglas","CI 01 11-26670"
"01","CI",11,26680,"Douglas","CI 01 11-26680"
"01","CI",11,26752,"Douglas","CI 01 11-26752"
"01","CI",11,26759,"Douglas","CI 01 11-26759"
"01","CI",11,26763,"Douglas","CI 01 11-26763"
"01","CI",11,26792,"Douglas","CI 01 11-26792"
"01","CI",11,26796,"Douglas","CI 01 11-26796"
"01","CI",11,26801,"Douglas","CI 01 11-26801"
"01","CI",11,26803,"Douglas","CI 01 11-26803"
"01","CI",11,26804,"Douglas","CI 01 11-26804"
"01","CI",11,26806,"Douglas","CI 01 11-26806"
"01","CI",11,26808,"Douglas","CI 01 11-26808"
"01","CI",11,26809,"Douglas","CI 01 11-26809"
"01","CI",11,26839,"Douglas","CI 01 11-26839"
"01","CI",11,26814,"Douglas","CI 01 11-26814"
"01","CI",11,26847,"Douglas","CI 01 11-26847"
"01","CI",11,26859,"Douglas","CI 01 11-26859"
"01","CI",11,26861,"Douglas","CI 01 11-26861"
"01","CI",11,26862,"Douglas","CI 01 11-26862"
"01","CI",11,26867,"Douglas","CI 01 11-26867"
"01","CI",11,26942,"Douglas","CI 01 11-26942"
"01","CI",11,26945,"Douglas","CI 01 11-26945"
"01","CI",11,26947,"Douglas","CI 01 11-26947"
"01","CI",11,26948,"Douglas","CI 01 11-26948"
"01","CI",11,26949,"Douglas","CI 01 11-26949"
"01","CI",11,26950,"Douglas","CI 01 11-26950"
"01","CI",11,26952,"Douglas","CI 01 11-26952"
"01","CI",11,26953,"Douglas","CI 01 11-26953"
"01","CI",11,26954,"Douglas","CI 01 11-26954"
"01","CI",11,26955,"Douglas","CI 01 11-26955"
"01","CI",11,26956,"Douglas","CI 01 11-26956"
"01","CI",11,26957,"Douglas","CI 01 11-26957"
"01","CI",11,26958,"Douglas","CI 01 11-26958"
"01","CI",11,26959,"Douglas","CI 01 11-26959"
"01","CI",11,26960,"Douglas","CI 01 11-26960"
"01","CI",11,26961,"Douglas","CI 01 11-26961"
"01","CI",11,26962,"Douglas","CI 01 11-26962"
"01","CI",11,26963,"Douglas","CI 01 11-26963"
"01","CI",11,26964,"Douglas","CI 01 11-26964"
"01","CI",11,26965,"Douglas","CI 01 11-26965"
"01","CI",11,26966,"Douglas","CI 01 11-26966"
"01","CI",11,26986,"Douglas","CI 01 11-26986"
"01","CI",11,26987,"Douglas","CI 01 11-26987"
"01","CI",11,26988,"Douglas","CI 01 11-26988"
"01","CI",11,26989,"Douglas","CI 01 11-26989"
"01","CI",11,26990,"Douglas","CI 01 11-26990"
"01","CI",11,26991,"Douglas","CI 01 11-26991"
"01","CI",11,26992,"Douglas","CI 01 11-26992"
"01","CI",11,26993,"Douglas","CI 01 11-26993"
"01","CI",11,26994,"Douglas","CI 01 11-26994"
"01","CI",11,26995,"Douglas","CI 01 11-26995"
"01","CI",11,26996,"Douglas","CI 01 11-26996"
"01","CI",11,26997,"Douglas","CI 01 11-26997"
"01","CI",11,26998,"Douglas","CI 01 11-26998"
"01","CI",11,27045,"Douglas","CI 01 11-27045"
"01","CI",11,27049,"Douglas","CI 01 11-27049"
"01","CI",11,27085,"Douglas","CI 01 11-27085"
"01","CI",11,27089,"Douglas","CI 01 11-27089"
"01","CI",11,27091,"Douglas","CI 01 11-27091"
"01","CI",11,27093,"Douglas","CI 01 11-27093"
"01","CI",11,27098,"Douglas","CI 01 11-27098"
"01","CI",11,27099,"Douglas","CI 01 11-27099"
"01","CI",11,27100,"Douglas","CI 01 11-27100"
"01","CI",11,27101,"Douglas","CI 01 11-27101"
"01","CI",11,27102,"Douglas","CI 01 11-27102"
"01","CI",11,27127,"Douglas","CI 01 11-27127"
"01","CI",11,27128,"Douglas","CI 01 11-27128"
"01","CI",11,27143,"Douglas","CI 01 11-27143"
"01","CI",11,27144,"Douglas","CI 01 11-27144"
"01","CI",11,27146,"Douglas","CI 01 11-27146"
"01","CI",11,27147,"Douglas","CI 01 11-27147"
"01","CI",11,27154,"Douglas","CI 01 11-27154"
"01","CI",11,27155,"Douglas","CI 01 11-27155"
"01","CI",11,27156,"Douglas","CI 01 11-27156"
"01","CI",11,27157,"Douglas","CI 01 11-27157"
"01","CI",11,27158,"Douglas","CI 01 11-27158"
"01","CI",11,27159,"Douglas","CI 01 11-27159"
"01","CI",11,27160,"Douglas","CI 01 11-27160"
"01","CI",11,27161,"Douglas","CI 01 11-27161"
"01","CI",11,27162,"Douglas","CI 01 11-27162"
"01","CI",11,27163,"Douglas","CI 01 11-27163"
"01","CI",11,27223,"Douglas","CI 01 11-27223"
"01","CI",11,27251,"Douglas","CI 01 11-27251"
"01","CI",11,27259,"Douglas","CI 01 11-27259"
"01","CI",11,27260,"Douglas","CI 01 11-27260"
"01","CI",11,27261,"Douglas","CI 01 11-27261"
"01","CI",11,27262,"Douglas","CI 01 11-27262"
"01","CI",11,27263,"Douglas","CI 01 11-27263"
"01","CI",11,27264,"Douglas","CI 01 11-27264"
"01","CI",11,27265,"Douglas","CI 01 11-27265"
"01","CI",11,27266,"Douglas","CI 01 11-27266"
"01","CI",11,27267,"Douglas","CI 01 11-27267"
"01","CI",11,27268,"Douglas","CI 01 11-27268"
"01","CI",11,27272,"Douglas","CI 01 11-27272"
"01","CI",11,27301,"Douglas","CI 01 11-27301"
"01","CI",11,27302,"Douglas","CI 01 11-27302"
"01","CI",11,27457,"Douglas","CI 01 11-27457"
"01","CI",11,27463,"Douglas","CI 01 11-27463"
"01","CI",11,27464,"Douglas","CI 01 11-27464"
"01","CI",11,27465,"Douglas","CI 01 11-27465"
"01","CI",11,27466,"Douglas","CI 01 11-27466"
"01","CI",11,27467,"Douglas","CI 01 11-27467"
"01","CI",11,27468,"Douglas","CI 01 11-27468"
"01","CI",11,27469,"Douglas","CI 01 11-27469"
"01","CI",11,27470,"Douglas","CI 01 11-27470"
"01","CI",11,27471,"Douglas","CI 01 11-27471"
"01","CI",11,27472,"Douglas","CI 01 11-27472"
"01","CI",11,27473,"Douglas","CI 01 11-27473"
"01","CI",11,27474,"Douglas","CI 01 11-27474"
"01","CI",11,27475,"Douglas","CI 01 11-27475"
"01","CI",11,27476,"Douglas","CI 01 11-27476"
"01","CI",11,27479,"Douglas","CI 01 11-27479"
"01","CI",11,27538,"Douglas","CI 01 11-27538"
"01","CI",11,27556,"Douglas","CI 01 11-27556"
"01","CI",11,27561,"Douglas","CI 01 11-27561"
"01","CI",11,27630,"Douglas","CI 01 11-27630"
"01","CI",11,27631,"Douglas","CI 01 11-27631"
"01","CI",11,27632,"Douglas","CI 01 11-27632"
"01","CI",11,27633,"Douglas","CI 01 11-27633"
"01","CI",11,27634,"Douglas","CI 01 11-27634"
"01","CI",11,27635,"Douglas","CI 01 11-27635"
"01","CI",11,27643,"Douglas","CI 01 11-27643"
"01","CI",11,27644,"Douglas","CI 01 11-27644"
"01","CI",11,27645,"Douglas","CI 01 11-27645"
"01","CI",11,27696,"Douglas","CI 01 11-27696"
"01","CI",11,27802,"Douglas","CI 01 11-27802"
"01","CI",11,27697,"Douglas","CI 01 11-27697"
"01","CI",11,27699,"Douglas","CI 01 11-27699"
"01","CI",11,27724,"Douglas","CI 01 11-27724"
"01","CI",11,27724,"Douglas","CI 01 11-27724"
"01","CI",11,27725,"Douglas","CI 01 11-27725"
"01","CI",11,27818,"Douglas","CI 01 11-27818"
"01","CI",11,27895,"Douglas","CI 01 11-27895"
"01","CI",11,27897,"Douglas","CI 01 11-27897"
"01","CI",11,27899,"Douglas","CI 01 11-27899"
"01","CI",11,27796,"Douglas","CI 01 11-27796"
"01","CI",11,27797,"Douglas","CI 01 11-27797"
"01","CI",11,27798,"Douglas","CI 01 11-27798"
"01","CI",11,27799,"Douglas","CI 01 11-27799"
"01","CI",11,27800,"Douglas","CI 01 11-27800"
"01","CI",11,27801,"Douglas","CI 01 11-27801"
"01","CI",11,27803,"Douglas","CI 01 11-27803"
"01","CI",11,27804,"Douglas","CI 01 11-27804"
"01","CI",11,27805,"Douglas","CI 01 11-27805"
"01","CI",11,27806,"Douglas","CI 01 11-27806"
"01","CI",11,27807,"Douglas","CI 01 11-27807"
"01","CI",11,27808,"Douglas","CI 01 11-27808"
"01","CI",11,27809,"Douglas","CI 01 11-27809"
"01","CI",11,27810,"Douglas","CI 01 11-27810"
"01","CI",11,27819,"Douglas","CI 01 11-27819"
"01","CI",11,27820,"Douglas","CI 01 11-27820"
"01","CI",11,27821,"Douglas","CI 01 11-27821"
"01","CI",11,27822,"Douglas","CI 01 11-27822"
"01","CI",11,27944,"Douglas","CI 01 11-27944"
"01","CI",11,27960,"Douglas","CI 01 11-27960"
"01","CI",11,27961,"Douglas","CI 01 11-27961"
"01","CI",11,27962,"Douglas","CI 01 11-27962"
"01","CI",11,27981,"Douglas","CI 01 11-27981"
"01","CI",11,28000,"Douglas","CI 01 11-28000"
"01","CI",11,28065,"Douglas","CI 01 11-28065"
"01","CI",11,28073,"Douglas","CI 01 11-28073"
"01","CI",11,28080,"Douglas","CI 01 11-28080"
"01","CI",11,28083,"Douglas","CI 01 11-28083"
"01","CI",11,28100,"Douglas","CI 01 11-28100"
"01","CI",11,28114,"Douglas","CI 01 11-28114"
"01","CI",11,28115,"Douglas","CI 01 11-28115"
"01","CI",11,28116,"Douglas","CI 01 11-28116"
"01","CI",11,28117,"Douglas","CI 01 11-28117"
"01","CI",11,28118,"Douglas","CI 01 11-28118"
"01","CI",11,28119,"Douglas","CI 01 11-28119"
"01","CI",11,28121,"Douglas","CI 01 11-28121"
"01","CI",11,28126,"Douglas","CI 01 11-28126"
"01","CI",11,28162,"Douglas","CI 01 11-28162"
"01","CI",11,28241,"Douglas","CI 01 11-28241"
"01","CI",11,28242,"Douglas","CI 01 11-28242"
"01","CI",11,28243,"Douglas","CI 01 11-28243"
"01","CI",11,28244,"Douglas","CI 01 11-28244"
"01","CI",11,28245,"Douglas","CI 01 11-28245"
"01","CI",11,28249,"Douglas","CI 01 11-28249"
"01","CI",11,28251,"Douglas","CI 01 11-28251"
"01","CI",11,28270,"Douglas","CI 01 11-28270"
"01","CI",11,28275,"Douglas","CI 01 11-28275"
"01","CI",11,28276,"Douglas","CI 01 11-28276"
"01","CI",11,28282,"Douglas","CI 01 11-28282"
"01","CI",11,28288,"Douglas","CI 01 11-28288"
"01","CI",11,28289,"Douglas","CI 01 11-28289"
"01","CI",11,28294,"Douglas","CI 01 11-28294"
"01","CI",11,28295,"Douglas","CI 01 11-28295"
"01","CI",11,28296,"Douglas","CI 01 11-28296"
"01","CI",11,28297,"Douglas","CI 01 11-28297"
"01","CI",11,28303,"Douglas","CI 01 11-28303"
"01","CI",11,28305,"Douglas","CI 01 11-28305"
"01","CI",11,28306,"Douglas","CI 01 11-28306"
"01","CI",11,28310,"Douglas","CI 01 11-28310"
"01","CI",11,28311,"Douglas","CI 01 11-28311"
"01","CI",11,28312,"Douglas","CI 01 11-28312"
"01","CI",11,28341,"Douglas","CI 01 11-28341"
"01","CI",11,28350,"Douglas","CI 01 11-28350"
"01","CI",11,28427,"Douglas","CI 01 11-28427"
"01","CI",11,28428,"Douglas","CI 01 11-28428"
"01","CI",11,28429,"Douglas","CI 01 11-28429"
"01","CI",11,28465,"Douglas","CI 01 11-28465"
"01","CI",11,28469,"Douglas","CI 01 11-28469"
"01","CI",11,28471,"Douglas","CI 01 11-28471"
"01","CI",11,28473,"Douglas","CI 01 11-28473"
"01","CI",11,28474,"Douglas","CI 01 11-28474"
"01","CI",11,28475,"Douglas","CI 01 11-28475"
"01","CI",11,28476,"Douglas","CI 01 11-28476"
"01","CI",11,28481,"Douglas","CI 01 11-28481"
"01","CI",11,28496,"Douglas","CI 01 11-28496"
"01","CI",11,28497,"Douglas","CI 01 11-28497"
"01","CI",11,28500,"Douglas","CI 01 11-28500"
"01","CI",11,28502,"Douglas","CI 01 11-28502"
"01","CI",11,28503,"Douglas","CI 01 11-28503"
"01","CI",11,28504,"Douglas","CI 01 11-28504"
"01","CI",11,28506,"Douglas","CI 01 11-28506"
"01","CI",11,28507,"Douglas","CI 01 11-28507"
"01","CI",11,28508,"Douglas","CI 01 11-28508"
"01","CI",11,28509,"Douglas","CI 01 11-28509"
"01","CI",11,28510,"Douglas","CI 01 11-28510"
"01","CI",11,28511,"Douglas","CI 01 11-28511"
"01","CI",11,28512,"Douglas","CI 01 11-28512"
"01","CI",11,28514,"Douglas","CI 01 11-28514"
"01","CI",11,28516,"Douglas","CI 01 11-28516"
"01","CI",11,28525,"Douglas","CI 01 11-28525"
"01","CI",11,28526,"Douglas","CI 01 11-28526"
"01","CI",11,28527,"Douglas","CI 01 11-28527"
"01","CI",11,28528,"Douglas","CI 01 11-28528"
"01","CI",11,28529,"Douglas","CI 01 11-28529"
"01","CI",11,28533,"Douglas","CI 01 11-28533"
"01","CI",11,28534,"Douglas","CI 01 11-28534"
"01","CI",11,28540,"Douglas","CI 01 11-28540"
"01","CI",11,28541,"Douglas","CI 01 11-28541"
"01","CI",11,28542,"Douglas","CI 01 11-28542"
"01","CI",11,28543,"Douglas","CI 01 11-28543"
"01","CI",11,28544,"Douglas","CI 01 11-28544"
"01","CI",11,28551,"Douglas","CI 01 11-28551"
"01","CI",11,28552,"Douglas","CI 01 11-28552"
"01","CI",11,28555,"Douglas","CI 01 11-28555"
"01","CI",11,28556,"Douglas","CI 01 11-28556"
"01","CI",11,28557,"Douglas","CI 01 11-28557"
"01","CI",11,28558,"Douglas","CI 01 11-28558"
"01","CI",11,28567,"Douglas","CI 01 11-28567"
"01","CI",11,28571,"Douglas","CI 01 11-28571"
"01","CI",11,28589,"Douglas","CI 01 11-28589"
"01","CI",11,28593,"Douglas","CI 01 11-28593"
"01","CI",11,28595,"Douglas","CI 01 11-28595"
"01","CI",11,28597,"Douglas","CI 01 11-28597"
"01","CI",11,28598,"Douglas","CI 01 11-28598"
"01","CI",11,28600,"Douglas","CI 01 11-28600"
"01","CI",11,28602,"Douglas","CI 01 11-28602"
"01","CI",11,28603,"Douglas","CI 01 11-28603"
"01","CI",11,28605,"Douglas","CI 01 11-28605"
"01","CI",11,28606,"Douglas","CI 01 11-28606"
"01","CI",11,28607,"Douglas","CI 01 11-28607"
"01","CI",11,28608,"Douglas","CI 01 11-28608"
"01","CI",11,28610,"Douglas","CI 01 11-28610"
"01","CI",11,28611,"Douglas","CI 01 11-28611"
"01","CI",11,28612,"Douglas","CI 01 11-28612"
"01","CI",11,28613,"Douglas","CI 01 11-28613"
"01","CI",11,28614,"Douglas","CI 01 11-28614"
"01","CI",11,28616,"Douglas","CI 01 11-28616"
"01","CI",11,28617,"Douglas","CI 01 11-28617"
"01","CI",11,28618,"Douglas","CI 01 11-28618"
"01","CI",11,28619,"Douglas","CI 01 11-28619"
"01","CI",11,28623,"Douglas","CI 01 11-28623"
